corp_code,corp_name,corp_name_norm,stock_code,source
01593765,문주장학재단,문주장학재단,,DART:corpCode
01452352,대전버스,대전버스,,DART:corpCode
00892173,피엠피,피엠피,,DART:corpCode
01552759,허스델리,허스델리,,DART:corpCode
01640984,제이에스에이치케이,제이에스에이치케이,,DART:corpCode
01638466,베스트디지탈,베스트디지탈,,DART:corpCode
01658309,예슬건설,예슬건설,,DART:corpCode
00670474,용진유리공업,용진유리공업,,DART:corpCode
01658141,하몬소프트,하몬소프트,,DART:corpCode
01663374,스마트벤처인천안,스마트벤처인천안,,DART:corpCode
01663231,제이씨디벨롭먼트,제이씨디벨롭먼트,,DART:corpCode
01664902,푸드힐,푸드힐,,DART:corpCode
01656480,다니스코뉴트리션앤드바이오싸이언스코리아,다니스코뉴트리션앤드바이오싸이언스코리아,,DART:corpCode
01599495,뮤직카우에셋,뮤직카우에셋,,DART:corpCode
01665105,에코피치,에코피치,,DART:corpCode
01665114,뉴스타오등봉제일차,뉴스타오등봉제일차,,DART:corpCode
01660906,보라매하우징,보라매하우징,,DART:corpCode
00906634,안다자산운용,안다자산운용,,DART:corpCode
01667103,인사이드브릿지코리아,인사이드브릿지코리아,,DART:corpCode
00925107,제이텍트코리아,제이텍트코리아,,DART:corpCode
01667909,덴플렉스,덴플렉스,,DART:corpCode
00629896,대정,대정,,DART:corpCode
00632076,일진에스앤티,일진에스앤티,,DART:corpCode
01090824,유디제사차유동화전문유한회사,유디제사차유동화전문유한회사,,DART:corpCode
00893826,형우모드,형우모드,,DART:corpCode
01676183,리치게이트여상,리치게이트여상,,DART:corpCode
01676192,리치게이트자석,리치게이트자석,,DART:corpCode
01676244,경기남부수산업협동조합,경기남부수산업협동조합,,DART:corpCode
00232663,한신화성,한신화성,,DART:corpCode
00563262,백마씨앤엘,백마씨앤엘,,DART:corpCode
00806963,드림아스콘,드림아스콘,,DART:corpCode
01620227,비에이치케이인베스트먼트,비에이치케이인베스트먼트,,DART:corpCode
01620254,유플러스파이브지제육십이차유동화전문유한회사,유플러스파이브지제육십이차유동화전문유한회사,,DART:corpCode
01620263,에이치에프아이이일유동화전문유힌회사,에이치에프아이이일유동화전문유힌회사,,DART:corpCode
01620272,피에이치비제십오차유동화전문유한회사,피에이치비제십오차유동화전문유한회사,,DART:corpCode
00959937,둔차오토모티브,둔차오토모티브,,DART:corpCode
01620467,코너스톤아이피뮤직,코너스톤아이피뮤직,,DART:corpCode
01387687,스카이워크자산운용,스카이워크자산운용,,DART:corpCode
01390609,신보2019제7차유동화전문유한회사,신보2019제7차유동화전문유한회사,,DART:corpCode
01674866,한투오,한투오,,DART:corpCode
01017733,케이클라비스,케이클라비스,,DART:corpCode
01674875,한투반도체투자,한투반도체투자,,DART:corpCode
01524145,신대한관리,신대한관리,,DART:corpCode
00417167,풍원정밀,풍원정밀,371950,DART:corpCode
00663368,선우종합건설,선우종합건설,,DART:corpCode
01679047,매그나텍,매그나텍,,DART:corpCode
01681468,주원파트너스,주원파트너스,,DART:corpCode
01681510,가온디앤디,가온디앤디,,DART:corpCode
01680742,제일기업,제일기업,,DART:corpCode
01684979,이빛자산운용,이빛자산운용,,DART:corpCode
01682953,이지앤캐피탈파트너스,이지앤캐피탈파트너스,,DART:corpCode
01683493,포디리플레이코리아,포디리플레이코리아,,DART:corpCode
01687329,피엔에이치도시개발,피NH도시개발,,DART:corpCode
01688832,에스에프트레인제일차,에스에프트레인제일차,,DART:corpCode
01687295,신현대관리,신현대관리,,DART:corpCode
01688948,디타스,디타스,,DART:corpCode
00942751,선산철강공업,선산철강공업,,DART:corpCode
00542658,강남캐피탈,강남캐피탈,,DART:corpCode
00358110,케이유피피,케이유피피,,DART:corpCode
01482955,인디텍스바스트고드코리아,인디텍스바스트고드코리아,,DART:corpCode
01546350,일송,일송,,DART:corpCode
01384282,해성테크놀로지,해성테크놀로지,,DART:corpCode
01675926,엠에이오등봉,엠에이오등봉,,DART:corpCode
01675935,엠에이오등봉제일차,엠에이오등봉제일차,,DART:corpCode
01675944,카파와이드제일차,카파와이드제일차,,DART:corpCode
01675953,지아이비사화,지아이비사화,,DART:corpCode
00369204,레스타일렉트로닉스코리아,레스타일렉트로닉스코리아,,DART:corpCode
01496958,현대세신,현대세신,,DART:corpCode
01689062,하이고덕제일차,하이고덕제일차,,DART:corpCode
01680557,제이케이팔이삼,제이케이팔이삼,,DART:corpCode
01689123,하이천안제일차,하이천안제일차,,DART:corpCode
01689141,피닉스인터내셔널제일차,피닉스인터내셔널제일차,,DART:corpCode
01686278,이한실업,이한실업,,DART:corpCode
01453041,건진개발,건진개발,,DART:corpCode
01680089,성동건기,성동건기,,DART:corpCode
01681291,티지투,티지투,,DART:corpCode
00764481,투제이레저,투제이레저,,DART:corpCode
01072165,제일인터내셔널,제일인터내셔널,,DART:corpCode
01577411,건하홀딩스,건하홀딩스,,DART:corpCode
01477014,민주이엔씨,민주이엔씨,,DART:corpCode
01443479,엑스파워정보통신,엑스파워정보통신,,DART:corpCode
01360547,에이치엠건설,에이치엠건설,,DART:corpCode
01618082,엔에스글로벌,엔에스글로벌,,DART:corpCode
00964665,싸인텔레콤,싸인텔레콤,,DART:corpCode
01486021,우리세상,우리세상,,DART:corpCode
01547429,마스턴제114호남사피에프브이,마스턴제114호남사피에프브이,,DART:corpCode
01477333,신흥제이앤피,신흥제이앤피,,DART:corpCode
00452902,삼광,삼광,,DART:corpCode
00965123,지엔비오토모빌,지엔비오토모빌,,DART:corpCode
00626066,원프렌지,원프렌지,,DART:corpCode
00129819,상진개발,상진개발,,DART:corpCode
00612887,전오,전오,,DART:corpCode
01372144,소백종합건설,소백종합건설,,DART:corpCode
01648542,이준개발,이준개발,,DART:corpCode
01640355,편한세상,편한세상,,DART:corpCode
01638484,지디엘시스템,지디엘시스템,,DART:corpCode
01638581,대일철강,대일철강,,DART:corpCode
01646906,엔티웍스,엔티웍스,,DART:corpCode
01639775,지앤피스타,지앤피스타,,DART:corpCode
01636750,선우로지스,선우로지스,,DART:corpCode
01630279,동천,동천,,DART:corpCode
01652509,비에이치개발,비에이치개발,,DART:corpCode
01635928,스튜디오디원,스튜디오디원,,DART:corpCode
01250815,도흥,도흥,,DART:corpCode
01652989,지오오디프라임유동화1차,지오오디프라임유동화1차,,DART:corpCode
01643273,본엔젤스벤처파트너스,본엔젤스벤처파트너스,,DART:corpCode
01635867,삼영페이퍼,삼영페이퍼,,DART:corpCode
01380204,펄어비스캐피탈,펄어비스캐피탈,,DART:corpCode
01536575,제이앤디개발,제이앤디개발,,DART:corpCode
01647570,한국에스티에스,한국에스티에스,,DART:corpCode
01642496,그림비,그림비,,DART:corpCode
01634363,에스티인터내셔날,에스티인터내셔날,,DART:corpCode
01483121,자라홈코리아,자라홈코리아,,DART:corpCode
00928928,수원희망학교사랑,수원희망학교사랑,,DART:corpCode
00871028,용인희망학교사랑,용인희망학교사랑,,DART:corpCode
00576512,건우,건우,,DART:corpCode
00816128,푸른꿈학교사랑,푸른꿈학교사랑,,DART:corpCode
01362572,제일기건,제일기건,,DART:corpCode
01665053,센트럴운암,센트럴운암,,DART:corpCode
00688826,광암철강,광암철강,,DART:corpCode
01658707,티에스물류,티에스물류,,DART:corpCode
01663790,레알아이엔티,레알아이엔티,,DART:corpCode
01382169,스카이디앤씨,스카이디앤씨,,DART:corpCode
01650857,도지디씨2차,도지디씨2차,,DART:corpCode
01651777,제이메디컬인터,제이메디컬인터,,DART:corpCode
01628186,씨더블유하우징,씨더블유하우징,,DART:corpCode
01653377,도담이앤씨,도담이앤씨,,DART:corpCode
01294387,수경화학,수경화학,,DART:corpCode
01664762,학메디칼,학메디칼,,DART:corpCode
00490665,씨앤에이치프리미어렌탈,씨앤에이치프리미어렌탈,,DART:corpCode
01668111,디케이인베스트먼트,디케이인베스트먼트,,DART:corpCode
00630281,옥시젠디벨롭먼트,옥시젠디벨롭먼트,,DART:corpCode
00443685,유피엘리미티드코리아,유피엘리미티드코리아,,DART:corpCode
01668412,커머셜오토제십이차유동화전문유한회사,커머셜오토제십이차유동화전문유한회사,,DART:corpCode
01668449,슈퍼시리즈제십삼차유동화전문유한회사,슈퍼시리즈제십삼차유동화전문유한회사,,DART:corpCode
00103097,고려통상,고려통상,,DART:corpCode
01118467,케이리얼티재팬제1호위탁관리부동산투자회사,케이리얼티재팬제1호위탁관리부동산투자회사,,DART:corpCode
00763604,한국코러스,한국코러스,,DART:corpCode
01676624,미디어팝,미디어팝,,DART:corpCode
00337913,피데스자산운용,피데스자산운용,,DART:corpCode
00631837,안트로젠,안트로젠,065660,DART:corpCode
00914040,씨엠에스에듀,씨엠에스에듀,225330,DART:corpCode
01493067,이노파우더,이노파우더,,DART:corpCode
01088096,우성디엔씨,우성디엔씨,,DART:corpCode
01240979,수피위니아,수피위니아,,DART:corpCode
00566658,신영금속,신영금속,,DART:corpCode
00251765,벨란,벨란,,DART:corpCode
01676466,엠피에스인베스트,엠피에스인베스트,,DART:corpCode
00159254,한국전자홀딩스,한국전자홀딩스,006200,DART:corpCode
01683572,하이드텍,하이드텍,,DART:corpCode
01085424,오일텍,오일텍,,DART:corpCode
01679311,세홍디앤씨,세홍디앤씨,,DART:corpCode
01683110,대호스틸,대호스틸,,DART:corpCode
01684571,가온개발,가온개발,,DART:corpCode
01097836,티에스에스피씨,티에스에스피씨,,DART:corpCode
01683703,벨류코퍼레이션,벨류코퍼레이션,,DART:corpCode
01680991,성도엔지니어링,성도엔지니어링,,DART:corpCode
01312142,코스마포피에프브이,코스마포피에프브이,,DART:corpCode
01682023,보원메탈,보원메탈,,DART:corpCode
01684748,아이액츠,아이액츠,,DART:corpCode
00806954,태경회계법인,태경회계법인,,DART:corpCode
01689099,디에스모현,디에스모현,,DART:corpCode
01287624,셀텍,셀텍,,DART:corpCode
01689132,하이일광제육차,하이일광제육차,,DART:corpCode
01591147,미래에셋글로벌제1호위탁관리부동산투자회사,미래에셋글로벌제1호위탁관리부동산투자회사,,DART:corpCode
01688957,엘에스인베스트,엘에스인베스트,,DART:corpCode
01625462,퍼스트파이브지제육십이차유동화전문유한회사,퍼스트파이브지제육십이차유동화전문유한회사,,DART:corpCode
00671190,알몬티대한중석,알몬티대한중석,,DART:corpCode
01563056,새말,새말,,DART:corpCode
01077443,더콜로니운정,더콜로니운정,,DART:corpCode
01627275,케이고운세교제이차,케이고운세교제이차,,DART:corpCode
01676411,비엔에스제일차,비엔에스제일차,,DART:corpCode
01676420,엠에이선유,엠에이선유,,DART:corpCode
01676439,퍼스널투,퍼스널투,,DART:corpCode
01676846,블루문서치,블루문서치,,DART:corpCode
01653881,유에이치산업개발,유에이치산업개발,,DART:corpCode
01555923,영진하우징,영진하우징,,DART:corpCode
01664142,더원파트너스,더원파트너스,,DART:corpCode
01395279,하나금융14호기업인수목적,하나금융14호기업인수목적,332710,DART:corpCode
01689178,프라임시티,프라임시티,,DART:corpCode
01416299,동산이엔씨,동산이엔씨,,DART:corpCode
00722494,서림환경기술,서림환경기술,,DART:corpCode
00723439,서림개발,서림개발,,DART:corpCode
01688966,레드씨플래닝,레드씨플래닝,,DART:corpCode
01689202,부림,부림,,DART:corpCode
01688203,우진기업,우진기업,,DART:corpCode
00610038,씨.에스코리아,씨.에스코리아,,DART:corpCode
01689114,제이콘솔라인,제이콘솔라인,,DART:corpCode
01414361,에스케이제5호기업인수목적,SK제5호기업인수목적,337450,DART:corpCode
01414936,에스케이제6호기업인수목적,SK제6호기업인수목적,340350,DART:corpCode
01361078,탕정도시개발,탕정도시개발,,DART:corpCode
01693782,두꺼비하우징,두꺼비하우징,,DART:corpCode
00916817,세왕상사,세왕상사,,DART:corpCode
00834036,방태산업,방태산업,,DART:corpCode
00834948,가유,가유,,DART:corpCode
01176319,영화키스톤건축사사무소,영화키스톤건축사사무소,,DART:corpCode
00565978,고모텍,고모텍,,DART:corpCode
01030390,원플랜트,원플랜트,,DART:corpCode
00452090,경한코리아,경한코리아,,DART:corpCode
01557365,태웅글로벌,태웅글로벌,,DART:corpCode
01145531,우리제주상조,우리제주상조,,DART:corpCode
01221822,진산건설,진산건설,,DART:corpCode
01017867,타이드스퀘어,타이드스퀘어,,DART:corpCode
01153752,씨엘아트,씨엘아트,,DART:corpCode
01182222,한국에프아이,한국에프아이,,DART:corpCode
01281684,과천피에프브이,과천피에프브이,,DART:corpCode
00654397,성평,성평,,DART:corpCode
00199447,대천나염,대천나염,,DART:corpCode
01639827,팜테크,팜테크,,DART:corpCode
01439573,재상,재상,,DART:corpCode
00867061,에스디비즈,SD비즈,,DART:corpCode
01631533,다울컴퍼니,다울컴퍼니,,DART:corpCode
01642450,코시아개발,코시아개발,,DART:corpCode
01030169,한미철강(주,한미철강(주,,DART:corpCode
00407276,다울종합건설,다울종합건설,,DART:corpCode
01644607,지엘씨엔에스,지엘씨엔에스,,DART:corpCode
01655038,엠지코리아솔루션스,엠지코리아솔루션스,,DART:corpCode
01659919,농업회사법인산이,농업회사법인산이,,DART:corpCode
01649295,우강개발,우강개발,,DART:corpCode
01658211,엠페이브평택,엠페이브평택,,DART:corpCode
01641114,영지씨앤씨,영지씨앤씨,,DART:corpCode
01647321,기성건설,기성건설,,DART:corpCode
01643608,그린써브,그린써브,,DART:corpCode
01461332,비제이글로벌,비제이글로벌,,DART:corpCode
01483103,마시모두띠코리아,마시모두띠코리아,,DART:corpCode
01547854,성건기업,성건기업,,DART:corpCode
00965275,탑인터큐브,탑인터큐브,,DART:corpCode
01549773,상은,상은,,DART:corpCode
01250301,모비데이즈,모비데이즈,,DART:corpCode
01660438,씨케이밸류,씨케이밸류,,DART:corpCode
01545050,디오토몰,디오토몰,,DART:corpCode
01668476,트루오산제일차,트루오산제일차,,DART:corpCode
01668485,에스에프삼제이와이,에스에프삼제이와이,,DART:corpCode
01668494,뉴마레제이십차,뉴마레제이십차,,DART:corpCode
01668500,지엠씨제육차,지엠씨제육차,,DART:corpCode
01668519,아이리스제일차,아이리스제일차,,DART:corpCode
01668528,뉴마레제십오차,뉴마레제십오차,,DART:corpCode
01668537,하이스톰워커제팔차,하이스톰워커제팔차,,DART:corpCode
01668546,빅아이제이십차,빅아이제이십차,,DART:corpCode
01668555,뉴마레제십사차,뉴마레제십사차,,DART:corpCode
01668564,하이스톰워커제십삼차,하이스톰워커제십삼차,,DART:corpCode
01677438,우리카드오토제이차유동화전문유한회사,우리카드오토제이차유동화전문유한회사,,DART:corpCode
00258014,에스케이텔레시스,SK텔레시스,,DART:corpCode
01486979,대신네트웍스,대신네트웍스,,DART:corpCode
01385634,아이비엘홀딩스,아이비엘홀딩스,,DART:corpCode
00893941,뉴에스,뉴에스,,DART:corpCode
01292158,테토스,테토스,,DART:corpCode
01250824,테팩스,테팩스,,DART:corpCode
01329948,맨투맨써비스,맨투맨써비스,,DART:corpCode
00669195,호정개발,호정개발,,DART:corpCode
01175763,구일일무인경비시스템,구일일무인경비시스템,,DART:corpCode
00437879,한국대기사,한국대기사,,DART:corpCode
01019670,담양그린개발,담양그린개발,,DART:corpCode
01223714,대주씨에스,대주씨에스,,DART:corpCode
01453290,블래쉬자산운용,블래쉬자산운용,,DART:corpCode
01676800,시그니처제이차,시그니처제이차,,DART:corpCode
01676828,이드림오션,이드림오션,,DART:corpCode
01064102,영천바이오에너지,영천바이오에너지,,DART:corpCode
01676040,그린주의,그린주의,,DART:corpCode
01299294,현진홀딩스,현진홀딩스,,DART:corpCode
01654260,유에이치상천,유에이치상천,,DART:corpCode
01629796,태화그린홀딩스,태화그린홀딩스,,DART:corpCode
01435434,지원플러스,지원플러스,,DART:corpCode
01165517,더블유자산운용,더블유자산운용,,DART:corpCode
01685400,다드림한마음,다드림한마음,,DART:corpCode
01685437,파라투스우리소부장,파라투스우리소부장,,DART:corpCode
01681705,새한주택,새한주택,,DART:corpCode
01682971,더원파트너스디엔씨,더원파트너스디엔씨,,DART:corpCode
01684720,토르시디,토르시디,,DART:corpCode
00524722,금양수산,금양수산,,DART:corpCode
01684553,주식화사이상메디컬,주식화사이상메디컬,,DART:corpCode
01465611,포스패널시스템,포스패널시스템,,DART:corpCode
01688294,비오로지스틱스,비오로지스틱스,,DART:corpCode
01688911,자명산업,자명산업,,DART:corpCode
01667811,에스디에듀,SD에듀,,DART:corpCode
01688461,디엠메탈,디엠메탈,,DART:corpCode
01689497,신한지아이비로젠,신한지아이비로젠,,DART:corpCode
01663082,엠케이앤코,엠케이앤코,,DART:corpCode
01686959,창영,창영,,DART:corpCode
01689530,에스에스이에스,에스에스이에스,,DART:corpCode
01689549,제이온로얄,제이온로얄,,DART:corpCode
01689558,울산신천제이차,울산신천제이차,,DART:corpCode
01101564,조양건설산업,조양건설산업,,DART:corpCode
01436442,한국플로우서브,한국플로우서브,,DART:corpCode
01552290,대성글로벌,대성글로벌,,DART:corpCode
01677757,디비동자유동화전문유한회사,DB동자유동화전문유한회사,,DART:corpCode
00367385,효성오앤비,효성오앤비,097870,DART:corpCode
01677669,에스엠이엔지,에스엠이엔지,,DART:corpCode
00429153,우리,우리,,DART:corpCode
01673256,칼릭스제1호청진피에프브이,칼릭스제1호청진피에프브이,,DART:corpCode
00907369,이투,이투,,DART:corpCode
01680584,장감솔라,장감솔라,,DART:corpCode
00654795,퍼시픽인터내셔널해운,퍼시픽인터내셔널해운,,DART:corpCode
01689390,엠에스파주운정제일차,엠에스파주운정제일차,,DART:corpCode
01688726,태산디앤씨,태산디앤씨,,DART:corpCode
01689567,울산신천제일차,울산신천제일차,,DART:corpCode
01689576,이피에프안양지산,이피에프안양지산,,DART:corpCode
01689585,더블에스에코2022,더블에스에코2022,,DART:corpCode
01689594,디비에스피의정부제일차,DB에스피의정부제일차,,DART:corpCode
01689600,광주경안2,광주경안2,,DART:corpCode
01687985,카카오파트너,카카오파트너,,DART:corpCode
01688708,웅진기계,웅진기계,,DART:corpCode
01592331,티에이치종합개발,티에이치종합개발,,DART:corpCode
01312285,삼우디앤씨(D&C),삼우디앤씨(D&C),,DART:corpCode
00972044,괴산대제산업단지,괴산대제산업단지,,DART:corpCode
01680308,성림엔에스티,성림엔에스티,,DART:corpCode
01325298,제이에이치투자,제이에이치투자,,DART:corpCode
01694611,씨케이앤디리더스,씨케이앤디리더스,,DART:corpCode
01666317,신영문화재단,신영문화재단,,DART:corpCode
01381832,이에스에스에스코,이에스에스에스코,,DART:corpCode
01474716,신우팜,신우팜,,DART:corpCode
00971382,대천텍스타일,대천텍스타일,,DART:corpCode
01374142,예그리나,예그리나,,DART:corpCode
01548835,랜드마크개발,랜드마크개발,,DART:corpCode
00859743,스틸뱅크,스틸뱅크,,DART:corpCode
00812654,우신화장품,우신화장품,,DART:corpCode
01562491,비제이무역,비제이무역,,DART:corpCode
01523216,앤드스타일,앤드스타일,,DART:corpCode
01329887,원중기업,원중기업,,DART:corpCode
01211579,에이디에스테크,에이디에스테크,,DART:corpCode
00362168,신화철강,신화철강,,DART:corpCode
01489912,매터스인류크,매터스인류크,,DART:corpCode
00203111,아데카코리아,아데카코리아,,DART:corpCode
01467318,스마트카라,스마트카라,,DART:corpCode
01651485,율촌재단,율촌재단,,DART:corpCode
01515165,라이브셀인스트루먼트,라이브셀인스트루먼트,,DART:corpCode
01615438,비오엠건설,비오엠건설,,DART:corpCode
00632793,전진바이오팜,전진바이오팜,110020,DART:corpCode
00830793,켐텍,켐텍,,DART:corpCode
00421142,유유진,유유진,,DART:corpCode
01634877,협진코리아,협진코리아,,DART:corpCode
01631968,와이원피에프브이,와이원피에프브이,,DART:corpCode
01366824,제이엠멀티,제이엠멀티,254160,DART:corpCode
01552865,에스오공조,에스오공조,,DART:corpCode
01561942,효성산업,효성산업,,DART:corpCode
01620883,씨엔푸드,씨엔푸드,,DART:corpCode
01659566,동해홀쏘,동해홀쏘,,DART:corpCode
01653304,일중상역,일중상역,,DART:corpCode
00423946,우신레미콘,우신레미콘,,DART:corpCode
01059191,서경산업,서경산업,,DART:corpCode
01499247,로얄코리아,로얄코리아,,DART:corpCode
01569078,유이테크,유이테크,,DART:corpCode
01641248,우리유통,우리유통,,DART:corpCode
01648986,리브라이트홀딩스,리브라이트홀딩스,,DART:corpCode
01360024,라이프엠엠오,라이프엠엠오,,DART:corpCode
01649000,블라썸홀딩스,블라썸홀딩스,,DART:corpCode
01637050,식스먼스캐피탈대부,식스먼스캐피탈대부,,DART:corpCode
01553332,청립,청립,,DART:corpCode
01662658,농업회사법인다솜,농업회사법인다솜,,DART:corpCode
00685078,한보기공,한보기공,,DART:corpCode
01665202,그린씨티제일차,그린씨티제일차,,DART:corpCode
01665017,그린씨티개발,그린씨티개발,,DART:corpCode
01663930,씨아이솔루션,씨아이솔루션,,DART:corpCode
01333321,성현물류,성현물류,,DART:corpCode
00138312,프랭클린템플턴투자자문,프랭클린템플턴투자자문,,DART:corpCode
00369091,상진,상진,,DART:corpCode
00976387,티에스주택,티에스주택,,DART:corpCode
01668999,뉴스타비씨제일차,뉴스타비씨제일차,,DART:corpCode
01669004,엠에이신천,엠에이신천,,DART:corpCode
01669013,엠에이신천제삼차,엠에이신천제삼차,,DART:corpCode
01669022,엠에이신천제이차,엠에이신천제이차,,DART:corpCode
01669068,포트플러스제일차,포트플러스제일차,,DART:corpCode
01669095,디비세교유동화전문유한회사,DB세교유동화전문유한회사,,DART:corpCode
00168401,금비,금비,008870,DART:corpCode
01675537,그리폴즈코리아,그리폴즈코리아,,DART:corpCode
01677960,신보2022제15차유동화전문유한회사,신보2022제15차유동화전문유한회사,,DART:corpCode
01677748,금양케미칼,금양케미칼,,DART:corpCode
01507908,한창기업,한창기업,,DART:corpCode
01141906,동극건업,동극건업,,DART:corpCode
01090657,피앤에이,피앤에이,,DART:corpCode
01232439,서은에프에이,서은에프에이,,DART:corpCode
01153178,순창씨씨(CC),순창씨씨(CC),,DART:corpCode
01647598,문무바람,문무바람,,DART:corpCode
01149591,세종엔에스호텔,세종엔에스호텔,,DART:corpCode
01670842,하이제주드림제칠차,하이제주드림제칠차,,DART:corpCode
01670781,하이제주드림제사차,하이제주드림제사차,,DART:corpCode
01670772,티아이파크속초,티아이파크속초,,DART:corpCode
01670693,하이양주옥정제일차,하이양주옥정제일차,,DART:corpCode
00368904,서울바이오,서울바이오,,DART:corpCode
00928308,에스에스오토,에스에스오토,,DART:corpCode
01394386,오크타운,오크타운,,DART:corpCode
01652615,아이퍼스,아이퍼스,,DART:corpCode
01041466,전주리싸이클링에너지,전주리싸이클링에너지,,DART:corpCode
01685622,에이치에프에스이삼유동화전문유한회사,에이치에프에스이삼유동화전문유한회사,,DART:corpCode
01685631,에프디에이치2209유동화전문유한회사,에프디에이치2209유동화전문유한회사,,DART:corpCode
01224120,코리아펀딩파이넌스대부,코리아펀딩파이넌스대부,,DART:corpCode
01685181,에스티에스산업개발,에스티에스산업개발,,DART:corpCode
01215016,금강타워,금강타워,,DART:corpCode
01479289,머드린,머드린,,DART:corpCode
01685394,티앤지인터내셔널,티앤지인터내셔널,,DART:corpCode
01684775,도도하우징,도도하우징,,DART:corpCode
00871648,정남진골프리조트,정남진골프리조트,,DART:corpCode
01640045,피지메탈,피지메탈,,DART:corpCode
01685385,대국인터내셔널,대국인터내셔널,,DART:corpCode
01250930,이앤엠,이앤엠,,DART:corpCode
01687772,무한,무한,,DART:corpCode
01613272,알래스카메종,알래스카메종,,DART:corpCode
01141401,지에프케이리테일앤테크놀로지코리아리미티드,지에프케이리테일앤테크놀로지코리아리미티드,,DART:corpCode
01688036,은마유통,은마유통,,DART:corpCode
00326139,유나이티드파슬서비스코리아,유나이티드파슬서비스코리아,,DART:corpCode
00532703,칸타코리아,칸타코리아,,DART:corpCode
01625596,대덕교통,대덕교통,,DART:corpCode
01628247,위펀딩,위펀딩,,DART:corpCode
01478183,원명스틸,원명스틸,,DART:corpCode
00533331,이준종합건설,이준종합건설,,DART:corpCode
00625562,태진,태진,,DART:corpCode
01455997,청담엘앤에이치,청담엘앤에이치,,DART:corpCode
00230823,콜텍,콜텍,,DART:corpCode
01628238,화성개발,화성개발,,DART:corpCode
01672099,라임산업개발,라임산업개발,,DART:corpCode
01677988,지아이비세교,지아이비세교,,DART:corpCode
01406335,태남글로벌,태남글로벌,,DART:corpCode
01592313,신우종합개발,신우종합개발,,DART:corpCode
00695455,도날슨코리아,도날슨코리아,,DART:corpCode
00345444,유피에스에스씨에서코리아,유피에스에스씨에서코리아,,DART:corpCode
01029695,알에프케이알,알에프케이알,,DART:corpCode
00896212,동두천드림파워,동두천드림파워,,DART:corpCode
01688610,삼우주택건설,삼우주택건설,,DART:corpCode
01690004,로지스홀딩스,로지스홀딩스,,DART:corpCode
01693694,태양누리,태양누리,,DART:corpCode
01162176,유비제구차유동화전문유한회사,유비제구차유동화전문유한회사,,DART:corpCode
01170722,유아이제십오차유동화전문유한회사,유아이제십오차유동화전문유한회사,,DART:corpCode
01033546,유에스더블유유동화전문유한회사,유에스더블유유동화전문유한회사,,DART:corpCode
01202641,유티제일차유동화전문유한회사,유티제일차유동화전문유한회사,,DART:corpCode
01694736,다올,다올,,DART:corpCode
00837662,유나이티드제이차유동화전문유한회사,유나이티드제이차유동화전문유한회사,,DART:corpCode
01694790,울산대학교기술지주,울산대학교기술지주,,DART:corpCode
00914989,삼양금속공업,삼양금속공업,,DART:corpCode
00142591,셰프라인,셰프라인,012250,DART:corpCode
01459106,제일씨앤에스,제일씨앤에스,,DART:corpCode
01301003,유진제지,유진제지,,DART:corpCode
01571620,더플레이어스,더플레이어스,,DART:corpCode
01562631,에이치케이파워텍,에이치케이파워텍,,DART:corpCode
01618338,숲과나눔,숲과나눔,,DART:corpCode
00819408,태화지앤지,태화지앤지,,DART:corpCode
01387137,인코테크,인코테크,,DART:corpCode
00927594,퀼트하우스,퀼트하우스,,DART:corpCode
00633507,가야,가야,,DART:corpCode
01107063,에코패밀리호텔,에코패밀리호텔,,DART:corpCode
01649754,한백에셋,한백에셋,,DART:corpCode
01637829,지엘텍,지엘텍,,DART:corpCode
00870791,인터씨티산업개발,인터씨티산업개발,,DART:corpCode
01644041,골든,골든,,DART:corpCode
01633027,지음베스트,지음베스트,,DART:corpCode
01209316,코론,코론,,DART:corpCode
01640771,중동텍스타일,중동텍스타일,,DART:corpCode
01631375,아이팩인더스트리,아이팩인더스트리,,DART:corpCode
01126004,스포피드,스포피드,,DART:corpCode
01658196,건축사사무소테크뱅크,건축사사무소테크뱅크,,DART:corpCode
01631579,감성홀딩스,감성홀딩스,,DART:corpCode
01652174,삼일개발산업,삼일개발산업,,DART:corpCode
01648667,연무동복합개발,연무동복합개발,,DART:corpCode
01659803,상현이엔씨,상현이엔씨,,DART:corpCode
01643176,용인포곡물류피에프브이,용인포곡물류피에프브이,,DART:corpCode
01653951,편안세상텔레콤,편안세상텔레콤,,DART:corpCode
01581168,현대푸드,현대푸드,,DART:corpCode
01465772,스카이산업개발,스카이산업개발,,DART:corpCode
00662059,수평디앤피,수평디앤피,,DART:corpCode
01661729,페어우즈,페어우즈,,DART:corpCode
00870898,도일에코텍,도일에코텍,,DART:corpCode
01657601,노바쎄미,노바쎄미,,DART:corpCode
01665567,호남문화재단,호남문화재단,,DART:corpCode
01663213,아스크스토리,아스크스토리,,DART:corpCode
01639915,엠홀딩스,엠홀딩스,,DART:corpCode
01665646,송도국제화연구개발,송도국제화연구개발,,DART:corpCode
00680921,아트테크,아트테크,,DART:corpCode
00368977,아이텍,아이텍,,DART:corpCode
00245445,일진파트너스,일진파트너스,,DART:corpCode
01665691,신보글로벌2022제1차유동화전문유한회사,신보글로벌2022제1차유동화전문유한회사,,DART:corpCode
01574283,도시바글로벌커머스솔루션즈코리아,도시바글로벌커머스솔루션즈코리아,,DART:corpCode
01240261,코니카미놀타센싱코리아,코니카미놀타센싱코리아,,DART:corpCode
